City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Lundazi,ZM,2021-12-25 06:12:57,-12.2929,33.1782,81.18,43,89,7.92
293,Huanren,CN,2021-12-25 06:12:58,41.2647,125.3667,0.0,49,100,7.58
294,Rahimatpur,IN,2021-12-25 06:12:58,17.6,74.2,78.76,44,0,2.82
295,Mbuguni,TZ,2021-12-25 06:12:58,-3.5667,36.95,73.87,72,100,6.13
296,Ocean City,US,2021-12-25 06:10:40,39.2776,-74.5746,48.97,87,100,4.0
297,Pouembout,NC,2021-12-25 06:12:59,-21.1333,164.9,82.92,70,48,2.62
298,Nedjo,ET,2021-12-25 06:12:59,9.5046,35.5019,68.25,42,41,3.89
299,Luderitz,NA,2021-12-25 06:12:59,-26.6481,15.1594,63.97,81,12,8.19
300,Kuminskiy,RU,2021-12-25 06:13:00,58.6667,66.5667,1.56,92,100,9.37
301,Soyo,AO,2021-12-25 06:11:55,-6.1349,12.3689,77.25,79,90,6.04
302,Kikwit,CD,2021-12-25 06:13:00,-5.041,18.8162,71.22,89,100,1.07
303,Muroto,JP,2021-12-25 06:13:01,33.2833,134.15,55.58,41,3,23.94
304,Mutoko,ZW,2021-12-25 06:13:01,-17.397,32.2268,69.75,69,100,6.51
305,Caravelas,BR,2021-12-25 06:13:01,-17.7125,-39.2481,70.12,96,100,6.85
306,Smalininkai,LT,2021-12-25 06:13:02,55.0735,22.5793,24.55,74,65,9.93
307,Varkkallai,IN,2021-12-25 06:13:02,8.7341,76.7067,85.78,42,17,2.64
308,Mlonggo,ID,2021-12-25 06:13:02,-6.5333,110.7,87.69,72,88,7.47
309,Sabzevar,IR,2021-12-25 06:13:03,36.2126,57.6819,45.66,37,0,1.66
310,Iqaluit,CA,2021-12-25 06:05:43,63.7506,-68.5145,13.69,72,100,11.01
311,Clyde River,CA,2021-12-25 06:05:49,70.4692,-68.5914,-9.4,90,99,6.35
312,Kalinin,RU,2021-12-25 06:13:03,47.2468,39.5109,36.14,97,100,21.85
313,Taksimo,RU,2021-12-25 06:13:04,56.3444,114.8794,-2.34,96,100,0.92
314,Kalabo,ZM,2021-12-25 06:13:04,-14.97,22.6814,66.78,92,100,10.16
315,Two Hills,CA,2021-12-25 06:13:04,53.7169,-111.7518,-14.22,97,100,6.96
316,La Ronge,CA,2021-12-25 06:12:04,55.1001,-105.2842,-9.74,90,100,11.52
317,Sechelt,CA,2021-12-25 06:10:07,49.4664,-123.7694,33.76,85,98,4.59
318,Ust-Tsilma,RU,2021-12-25 06:13:05,65.441,52.1498,-9.02,98,48,4.29
319,Sambir,UA,2021-12-25 06:14:05,49.5183,23.1975,32.88,83,100,10.0
320,Sakakah,SA,2021-12-25 06:08:15,29.9697,40.2064,50.65,62,30,4.94
321,Saint-Alexandre,FR,2021-12-25 06:14:06,44.2278,4.6214,52.5,90,100,3.58
322,Cherskiy,RU,2021-12-25 06:14:06,68.75,161.3,-20.34,98,100,6.53
323,Grand Gaube,MU,2021-12-25 06:07:11,-20.0064,57.6608,84.38,71,91,5.01
324,Mecca,SA,2021-12-25 06:06:34,21.4267,39.8261,70.18,52,99,5.86
325,Kharagpur,IN,2021-12-25 06:14:06,22.3333,87.3333,76.93,42,5,5.82
326,Padang,ID,2021-12-25 06:14:07,-0.9492,100.3543,86.05,70,63,6.64
327,Coracao De Jesus,BR,2021-12-25 06:14:07,-16.6853,-44.365,61.92,97,81,1.25
328,Alta,NO,2021-12-25 06:14:07,69.9689,23.2717,6.04,85,63,3.44
329,Moose Factory,CA,2021-12-25 06:14:08,51.2585,-80.6094,18.34,94,100,11.81
330,Namibe,AO,2021-12-25 06:10:43,-15.1961,12.1522,69.04,62,61,6.85
331,Wajid,SO,2021-12-25 06:14:08,3.8093,43.2471,82.96,42,55,14.45
332,Galle,LK,2021-12-25 06:14:08,6.0367,80.217,80.15,71,44,5.14
333,Port Lincoln,AU,2021-12-25 06:14:09,-34.7333,135.8667,65.05,69,89,18.7
334,Surin,TH,2021-12-25 06:14:09,14.8818,103.4936,81.23,99,67,8.34
335,Sharya,RU,2021-12-25 06:14:09,58.3686,45.5144,3.16,88,79,13.27
336,Caconda,AO,2021-12-25 06:14:09,-13.7333,15.0667,62.89,72,79,1.54
337,Fortuna,US,2021-12-25 06:05:53,40.5982,-124.1573,47.32,95,90,1.99
338,Mandalgovi,MN,2021-12-25 06:14:10,45.7625,106.2708,2.46,57,0,12.57
339,Anahuac,MX,2021-12-25 06:14:10,27.2333,-100.15,67.17,73,25,12.03
340,Tsuyama,JP,2021-12-25 06:14:10,35.05,134.0,38.16,85,56,6.8
341,Sibolga,ID,2021-12-25 06:14:11,1.7427,98.7792,85.84,63,40,5.79
342,Umm Lajj,SA,2021-12-25 06:14:11,25.0213,37.2685,68.32,44,66,9.1
343,Rawson,AR,2021-12-25 06:14:11,-43.3002,-65.1023,65.79,46,4,7.85
344,Yar-Sale,RU,2021-12-25 06:14:12,66.8333,70.8333,3.09,92,100,15.03
345,Maarianhamina,AX,2021-12-25 06:14:12,60.0973,19.9348,26.46,63,40,10.36
346,Tahe,CN,2021-12-25 06:14:12,52.3333,124.7333,-2.27,72,30,8.39
347,Bonthe,SL,2021-12-25 06:14:13,7.5264,-12.505,75.51,84,50,3.33
348,Fort Smith,US,2021-12-25 06:14:13,35.3859,-94.3986,72.34,66,1,5.01
349,Orodara,BF,2021-12-25 06:14:13,10.9492,-4.9342,67.19,24,15,4.97
350,Paamiut,GL,2021-12-25 06:10:49,61.994,-49.6678,25.95,73,89,5.91
351,Udachnyy,RU,2021-12-25 06:13:08,66.4167,112.4,-28.55,100,88,3.33
352,Impfondo,CG,2021-12-25 06:14:14,1.6381,18.0667,74.82,82,53,4.03
353,Papetoai,PF,2021-12-25 06:14:14,-17.4961,-149.8729,83.79,73,15,14.58
354,Khakhea,BW,2021-12-25 06:14:14,-24.6895,23.494,78.69,27,80,19.69
355,Marang,MY,2021-12-25 06:14:15,5.2056,103.2059,81.39,78,94,7.07
356,Georgiyevka,KZ,2021-12-25 06:14:15,43.0369,74.7114,39.24,75,0,8.95
357,Vardo,NO,2021-12-25 06:07:13,70.3705,31.1107,27.1,85,100,23.49
358,Sinop,TR,2021-12-25 06:14:15,41.7711,34.8709,28.83,78,100,18.03
359,San Borja,BO,2021-12-25 06:14:16,-14.8167,-66.85,72.36,97,100,1.23
360,Salym,RU,2021-12-25 06:14:16,60.0625,71.4789,-3.19,93,92,10.07
361,Farah,AF,2021-12-25 06:14:16,32.5,62.5,57.04,12,72,4.27
362,Longyearbyen,SJ,2021-12-25 06:14:17,78.2186,15.6401,6.64,66,0,25.32
363,Lima,PE,2021-12-25 06:07:12,-12.0432,-77.0282,66.45,77,0,10.36
364,Saint-Pierre,RE,2021-12-25 06:09:28,-21.3393,55.4781,85.68,77,100,18.41
365,Palmer,US,2021-12-25 06:05:54,42.1584,-72.3287,28.49,81,90,4.61
366,Aneho,TG,2021-12-25 06:15:17,6.2333,1.6,78.1,83,18,4.25
367,Itoman,JP,2021-12-25 06:15:17,26.1247,127.6694,64.42,63,75,28.77
368,Kieta,PG,2021-12-25 06:15:18,-6.2167,155.6333,84.34,80,80,4.76
369,Tezu,IN,2021-12-25 06:15:18,27.9167,96.1667,72.86,33,63,4.05
370,Makakilo City,US,2021-12-25 06:15:18,21.3469,-158.0858,70.12,80,1,5.75
371,Miles City,US,2021-12-25 06:14:05,46.4083,-105.8406,13.17,85,90,13.8
372,Sept-Iles,CA,2021-12-25 06:15:19,50.2001,-66.3821,16.32,67,75,11.99
373,Yabrud,SY,2021-12-25 06:15:19,33.9674,36.6574,26.26,72,27,3.31
374,Amantea,IT,2021-12-25 06:15:19,39.1332,16.0746,48.45,69,62,3.85
375,Talara,PE,2021-12-25 06:13:07,-4.5772,-81.2719,69.87,83,6,15.28
376,Naron,ES,2021-12-25 06:15:20,43.5167,-8.1528,56.05,82,91,9.95
377,Jiayuguan,CN,2021-12-25 06:15:20,39.8167,98.3,13.96,67,73,11.92
378,Noshiro,JP,2021-12-25 06:15:20,40.2039,140.0242,27.54,65,100,23.13
379,Sao Gabriel Da Cachoeira,BR,2021-12-25 06:15:21,-0.1303,-67.0892,74.8,90,82,0.74
380,Melo,UY,2021-12-25 06:15:21,-32.3667,-54.1833,60.04,95,0,7.25
381,Chaykovskiy,RU,2021-12-25 06:15:21,56.7686,54.1148,-0.18,91,45,10.16
382,Nishihara,JP,2021-12-25 06:14:22,26.1842,127.7558,63.68,63,75,27.63
383,Biltine,TD,2021-12-25 06:07:05,14.5333,20.9167,64.98,21,20,8.1
384,Nioro,GM,2021-12-25 06:11:53,13.35,-15.75,75.2,24,100,5.7
385,Liuzhou,CN,2021-12-25 06:15:22,24.3126,109.3892,55.27,63,95,15.23
386,Bilma,NE,2021-12-25 06:15:22,18.6853,12.9164,57.04,27,60,6.82
387,Qaqortoq,GL,2021-12-25 06:15:23,60.7167,-46.0333,43.3,63,87,11.74
388,Usinsk,RU,2021-12-25 06:15:23,65.9939,57.5281,-12.39,97,99,11.83
389,Saldanha,ZA,2021-12-25 06:09:26,-33.0117,17.9442,66.78,71,45,1.21
390,Xuanhua,CN,2021-12-25 06:15:24,40.6103,115.0447,7.47,28,1,11.63
391,San Quintin,MX,2021-12-25 06:15:24,30.4833,-115.95,57.13,68,90,4.72
392,Woodbridge,US,2021-12-25 06:11:05,40.5576,-74.2846,42.06,86,90,1.01
393,Pitimbu,BR,2021-12-25 06:15:24,-7.4706,-34.8086,77.59,79,100,10.11
394,Tondano,ID,2021-12-25 06:15:25,1.3038,124.9112,69.89,59,89,6.22
395,Novyy Urengoy,RU,2021-12-25 06:10:46,66.0833,76.6333,4.89,91,100,21.12
396,Dingle,PH,2021-12-25 06:08:13,10.9995,122.6711,80.28,82,90,12.17
397,Opuwo,NA,2021-12-25 06:15:25,-18.0607,13.84,69.3,24,10,3.24
398,Shieli,KZ,2021-12-25 06:15:25,44.1667,66.75,33.22,80,100,13.91
399,Kushnarenkovo,RU,2021-12-25 06:15:26,55.105,55.3508,-4.68,95,35,10.65
400,Sulangan,PH,2021-12-25 06:15:26,11.1373,123.7228,81.93,76,82,8.48
401,Kondinskoye,RU,2021-12-25 06:15:27,59.6481,67.41,0.01,92,99,12.39
402,Gat,IL,2021-12-25 06:15:27,31.61,34.7642,53.4,100,93,3.47
403,Ust-Nera,RU,2021-12-25 06:15:27,64.5667,143.2,-37.16,100,100,1.59
404,Vila Velha,BR,2021-12-25 06:06:31,-20.3297,-40.2925,71.94,83,0,5.01
405,Terekli-Mekteb,RU,2021-12-25 06:15:28,44.1671,45.8698,26.94,90,72,7.92
406,Pryozerne,UA,2021-12-25 06:12:18,45.2698,36.3303,46.4,90,100,17.36
407,Lekoni,GA,2021-12-25 06:15:28,-1.5843,14.2591,71.98,87,54,2.89
408,Villa Corzo,MX,2021-12-25 06:15:29,16.1667,-93.25,59.9,88,0,0.87
409,Olden,NO,2021-12-25 06:15:29,61.8364,6.8064,31.91,96,98,3.44
410,Zacatepec,MX,2021-12-25 06:15:29,18.65,-99.2,65.64,51,0,0.69
411,Termiz,UZ,2021-12-25 06:15:30,37.2242,67.2783,50.09,66,40,9.22
412,Santa Rosa,PH,2021-12-25 06:12:06,14.3122,121.1114,88.11,64,42,14.25
413,Pocone,BR,2021-12-25 06:15:30,-16.2567,-56.6228,72.75,97,96,1.36
414,Beloha,MG,2021-12-25 06:13:06,-25.1667,45.05,81.45,67,79,8.95
415,Hervey Bay,AU,2021-12-25 06:15:30,-25.2986,152.8535,73.51,75,100,12.03
416,Maraa,BR,2021-12-25 06:16:31,-1.8333,-65.3667,73.69,94,90,2.66
417,Alugan,PH,2021-12-25 06:06:59,12.2188,125.4808,82.04,75,44,11.72
418,Mastung,PK,2021-12-25 06:16:31,29.7994,66.845,55.4,44,100,6.67
419,San Ignacio,BZ,2021-12-25 06:16:31,17.1561,-89.0714,66.34,94,40,0.0
420,Richmond,US,2021-12-25 06:12:57,37.5538,-77.4603,55.33,60,75,5.01
421,Patzcuaro,MX,2021-12-25 06:16:32,19.5167,-101.6,51.87,68,0,0.43
422,Shetpe,KZ,2021-12-25 06:16:32,44.1667,52.1167,23.22,47,0,13.02
423,Nalut,LY,2021-12-25 06:16:32,30.3333,10.85,50.09,40,55,8.81
424,Olmos,PE,2021-12-25 06:16:33,-5.9847,-79.7453,65.89,77,60,3.98
425,Hannibal,US,2021-12-25 06:16:33,39.7084,-91.3585,65.12,72,40,5.75
426,Ostrovnoy,RU,2021-12-25 06:16:33,68.0531,39.5131,14.85,88,100,18.43
427,Kramat,ID,2021-12-25 06:16:34,-8.1311,113.4499,83.73,76,98,4.03
428,High Prairie,CA,2021-12-25 06:16:34,55.4334,-116.4858,-19.1,98,100,6.24
429,Ewa Beach,US,2021-12-25 06:13:42,21.3156,-158.0072,71.55,79,1,10.0
430,Mabaruma,GY,2021-12-25 06:16:35,8.2,-59.7833,72.03,99,63,1.81
431,Batticaloa,LK,2021-12-25 06:16:35,7.7102,81.6924,80.6,59,70,9.91
432,Karratha,AU,2021-12-25 06:16:36,-20.7377,116.8463,90.28,51,16,15.64
433,Lakes Entrance,AU,2021-12-25 06:16:36,-37.8811,147.981,68.16,69,0,9.01
434,Pochutla,MX,2021-12-25 06:16:37,15.7432,-96.4661,70.83,87,0,2.71
435,Alta Floresta,BR,2021-12-25 06:16:37,-9.8756,-56.0861,71.53,98,100,3.69
436,San Jeronimo,PE,2021-12-25 06:16:37,-11.9472,-75.2829,47.86,86,91,2.17
437,Burayevo,RU,2021-12-25 06:16:37,55.8407,55.4083,-6.7,96,61,12.21
438,Kishtwar,IN,2021-12-25 06:16:38,33.3167,75.7667,48.45,34,51,1.21
439,Cutervo,PE,2021-12-25 06:16:38,-6.379,-78.8157,49.77,92,35,2.68
440,Jian,CN,2021-12-25 06:16:36,27.1172,114.9793,44.35,74,100,12.64
441,Maniitsoq,GL,2021-12-25 06:16:39,65.4167,-52.9,28.35,47,1,6.22
442,Verkhnevilyuysk,RU,2021-12-25 06:12:11,63.4453,120.3167,-22.49,98,100,3.71
443,Asfi,MA,2021-12-25 06:16:39,32.2994,-9.2372,63.05,77,100,16.87
444,Oliveira Dos Brejinhos,BR,2021-12-25 06:16:39,-12.3169,-42.8961,67.87,99,100,2.19
445,Wanning,CN,2021-12-25 06:08:22,18.8003,110.3967,69.35,88,100,11.68
446,Manokwari,ID,2021-12-25 06:16:40,-0.8667,134.0833,83.61,76,95,7.09
447,Lata,PT,2021-12-25 06:14:27,40.1629,-8.3327,55.92,95,100,8.01
448,Tabou,CI,2021-12-25 06:16:40,4.423,-7.3528,77.88,85,56,4.92
449,Hasaki,JP,2021-12-25 06:16:40,35.7333,140.8333,55.8,78,73,22.68
450,Terney,RU,2021-12-25 06:16:41,45.0503,136.6092,-6.14,78,28,15.79
451,Bautzen,DE,2021-12-25 06:16:41,51.1833,14.4333,31.66,93,100,1.01
452,Dakar,SN,2021-12-25 06:15:06,14.6937,-17.4441,77.88,59,100,9.44
453,Baruun-Urt,MN,2021-12-25 06:16:42,46.6806,113.2792,-2.97,71,2,12.95
454,Alice Springs,AU,2021-12-25 06:04:59,-23.7,133.8833,98.15,16,55,6.91
455,Berdigestyakh,RU,2021-12-25 06:16:43,62.0989,126.6992,-27.8,99,100,1.86
456,Cabedelo,BR,2021-12-25 06:16:43,-6.9811,-34.8339,77.67,77,99,9.66
457,Lorengau,PG,2021-12-25 06:06:58,-2.0226,147.2712,83.91,79,91,10.56
458,Ostersund,SE,2021-12-25 06:13:14,63.1792,14.6357,25.61,86,75,17.27
459,Irbit,RU,2021-12-25 06:16:44,57.6705,63.071,3.15,87,100,10.38
460,Khirkiya,IN,2021-12-25 06:16:44,22.1674,76.8605,75.79,33,0,5.91
461,General Roca,AR,2021-12-25 06:16:44,-39.0333,-67.5833,75.6,29,0,10.29
462,Kintampo,GH,2021-12-25 06:16:44,8.0563,-1.7306,73.81,37,48,2.53
463,Kampot,KH,2021-12-25 06:16:45,10.6167,104.1833,84.25,65,14,6.11
464,Araouane,ML,2021-12-25 06:17:45,18.9048,-3.5265,65.64,22,100,10.07
465,Nyurba,RU,2021-12-25 06:17:45,63.2842,118.3319,-15.18,99,100,3.69
466,Marzuq,YE,2021-12-25 06:11:52,14.4,46.4667,74.23,10,27,1.79
467,Bandarbeyla,SO,2021-12-25 06:17:46,9.4942,50.8122,78.84,60,25,14.52
468,Sistranda,NO,2021-12-25 06:17:46,63.7256,8.834,35.56,58,99,24.54
469,Winslow,US,2021-12-25 06:12:55,35.0242,-110.6974,44.96,71,20,4.61
470,Zbarazh,UA,2021-12-25 06:17:47,49.6636,25.7762,31.3,92,99,16.71
471,Cabra,ES,2021-12-25 06:17:47,37.4725,-4.4421,55.4,85,100,6.55
472,Vrutky,SK,2021-12-25 06:17:47,49.1133,18.9171,36.07,96,100,55.99
473,Kedougou,SN,2021-12-25 06:17:48,12.5579,-12.1743,71.85,24,92,1.95
474,San Vicente,AR,2021-12-25 06:17:48,-26.6167,-54.1333,64.11,60,14,1.63
475,Hobyo,SO,2021-12-25 06:17:48,5.3505,48.5268,80.76,62,16,18.25
476,Port Blair,IN,2021-12-25 06:17:49,11.6667,92.75,80.85,69,63,12.21
477,Saint-Augustin,CA,2021-12-25 06:13:15,51.226,-58.6502,25.9,78,74,13.2
478,Ilulissat,GL,2021-12-25 06:17:49,69.2167,-51.1,24.82,28,13,4.61
479,Mehriz,IR,2021-12-25 06:17:50,31.5917,54.4318,46.9,32,9,1.32
480,Luwuk,ID,2021-12-25 06:17:50,-0.9516,122.7875,90.0,57,84,1.19
481,Temanggung,ID,2021-12-25 06:17:51,-7.3162,110.1755,86.27,70,72,2.21
482,San Pedro Zacapa,HN,2021-12-25 06:17:51,14.75,-88.1167,66.16,94,36,0.72
483,Lanigan,CA,2021-12-25 06:17:51,51.8501,-105.0344,-13.11,96,19,7.02
484,Bubanza,BI,2021-12-25 06:17:52,-3.1167,29.4,71.82,90,100,1.43
485,Brae,GB,2021-12-25 06:17:53,60.3964,-1.353,33.71,58,81,5.46
486,Storm Lake,US,2021-12-25 06:17:53,42.6411,-95.2097,30.42,80,1,16.11
487,Key West,US,2021-12-25 06:15:26,24.5557,-81.7826,71.01,78,75,9.22
488,Marienburg,PL,2021-12-25 06:17:53,54.0359,19.0266,24.46,82,21,11.61
489,Verkhnyaya Inta,RU,2021-12-25 06:17:54,65.9811,60.3094,-2.63,97,100,15.17
490,Pacific Grove,US,2021-12-25 06:17:54,36.6177,-121.9166,51.69,84,24,13.0
491,Zhangye,CN,2021-12-25 06:17:55,38.9342,100.4517,18.84,65,83,10.36
492,Kolokani,ML,2021-12-25 06:17:55,13.5728,-8.0339,68.16,13,100,9.08
493,Harper,LR,2021-12-25 06:17:56,4.375,-7.7169,77.58,87,64,5.08
494,Sao Felix Do Xingu,BR,2021-12-25 06:17:56,-6.6447,-51.995,71.85,99,100,2.15
495,Fairbanks,US,2021-12-25 06:09:11,64.8378,-147.7164,2.23,79,90,5.75
496,Bowen,AU,2021-12-25 06:17:56,-20.0167,148.2333,84.18,66,35,12.08
497,Asnaes,DK,2021-12-25 06:17:57,55.8123,11.5013,31.05,75,1,8.99
498,College,US,2021-12-25 06:14:22,64.8569,-147.8028,2.21,79,90,3.44
499,Hay River,CA,2021-12-25 06:17:57,60.8156,-115.7999,-18.42,76,75,11.5
500,Yuzhno-Kurilsk,RU,2021-12-25 06:17:57,44.0306,145.8556,25.56,52,16,9.33
501,Chulucanas,PE,2021-12-25 06:17:58,-5.0925,-80.1625,72.12,76,70,6.08
502,Suclayin,PH,2021-12-25 06:17:58,15.7568,121.5503,79.23,85,54,9.17
503,Alexander City,US,2021-12-25 06:17:58,32.944,-85.9539,60.01,88,1,10.36
504,Miranda,CO,2021-12-25 06:17:59,3.2499,-76.2281,68.13,95,80,0.63
505,Ahipara,NZ,2021-12-25 06:14:17,-35.1667,173.1667,70.21,65,72,6.31
506,Murchison,NZ,2021-12-25 06:17:59,-41.8,172.3333,59.38,86,100,1.48
507,Emerald,AU,2021-12-25 06:18:00,-23.5333,148.1667,87.35,49,88,5.59
508,Okha,RU,2021-12-25 06:18:00,53.5739,142.9478,-2.7,92,83,22.91
509,Miri,MY,2021-12-25 06:19:01,4.4148,114.0089,86.14,74,40,6.91
510,Praya,CV,2021-12-25 06:15:36,14.9215,-23.5087,72.14,78,0,18.41
511,Disraeli,CA,2021-12-25 06:19:01,45.9001,-71.3491,4.89,93,49,1.19
512,Orlik,RU,2021-12-25 06:19:01,52.5178,99.825,-0.49,58,4,0.6
513,Asyut,EG,2021-12-25 06:19:02,27.181,31.1837,51.17,62,0,9.37
514,Batagay-Alyta,RU,2021-12-25 06:19:02,67.8006,130.4114,-25.8,98,100,3.22
515,Haines Junction,CA,2021-12-25 06:19:02,60.7522,-137.5108,-4.05,71,53,3.44
516,Sao Jose Da Coroa Grande,BR,2021-12-25 06:19:02,-8.8978,-35.1478,78.26,83,99,10.96
517,Jardim,BR,2021-12-25 06:19:03,-21.4803,-56.1381,72.82,82,7,3.83
518,Axim,GH,2021-12-25 06:19:03,4.8699,-2.2405,78.67,81,32,1.7
519,Uaua,BR,2021-12-25 06:19:03,-9.8414,-39.4817,72.97,86,100,2.19
520,Ereymentau,KZ,2021-12-25 06:19:04,51.6199,73.1033,11.35,93,100,14.34
521,Quang Ngai,VN,2021-12-25 06:10:51,15.1167,108.8,78.12,79,46,6.93
522,Vasteras,SE,2021-12-25 06:19:04,59.6162,16.5528,15.89,67,29,3.44
523,Olafsvik,IS,2021-12-25 06:19:05,64.8945,-23.7142,36.36,70,99,11.21
524,Teahupoo,PF,2021-12-25 06:14:18,-17.8333,-149.2667,78.76,77,25,13.51
525,Machico,PT,2021-12-25 06:19:05,32.7,-16.7667,69.01,87,40,5.75
526,Ocos,GT,2021-12-25 06:19:06,14.5094,-92.1933,76.73,82,4,4.32
527,Puerto Leguizamo,CO,2021-12-25 06:19:06,-0.1934,-74.7819,73.83,93,98,0.78
528,Puerto Escondido,MX,2021-12-25 06:19:06,15.85,-97.0667,75.94,84,18,2.28
529,Kota Bahru,MY,2021-12-25 06:19:06,6.1333,102.2386,84.2,79,40,11.5
530,Mwene-Ditu,CD,2021-12-25 06:16:06,-7.0,23.45,69.8,88,87,7.52
531,Oksfjord,NO,2021-12-25 06:19:07,70.2396,22.3479,22.12,88,88,4.0
532,Havoysund,NO,2021-12-25 06:19:07,70.9963,24.6622,22.08,69,100,13.82
533,Atagay,RU,2021-12-25 06:19:08,55.1033,99.3875,5.34,68,19,3.58
534,Upata,VE,2021-12-25 06:13:09,8.0086,-62.3989,69.8,97,99,3.53
535,Lindi,TZ,2021-12-25 06:19:08,-10.0,39.7167,87.4,59,99,4.79
536,Mazagao,BR,2021-12-25 06:19:08,-0.115,-51.2894,77.05,98,92,3.6
537,Beringovskiy,RU,2021-12-25 06:19:09,63.05,179.3167,5.2,97,100,17.69
538,Selma,US,2021-12-25 06:19:09,36.5708,-119.6121,51.84,82,71,6.06
539,Mawlaik,MM,2021-12-25 06:19:09,23.6333,94.4167,76.6,45,52,1.34
540,Chiredzi,ZW,2021-12-25 06:19:10,-21.05,31.6667,76.21,79,92,5.14
541,Tatarsk,RU,2021-12-25 06:19:10,55.219,75.9828,7.39,83,100,1.01
542,Vilya,RU,2021-12-25 06:19:10,55.2456,42.2089,14.32,92,98,16.4
543,Te Anau,NZ,2021-12-25 06:19:10,-45.4167,167.7167,65.07,48,37,6.15
544,Samarinda,ID,2021-12-25 06:19:11,-0.5,117.15,84.42,76,100,1.61
545,Bulgan,MN,2021-12-25 06:19:11,48.8125,103.5347,4.77,73,4,2.44
546,Chara,RU,2021-12-25 06:19:11,56.9064,118.2631,-7.67,92,98,1.21
547,Tuatapere,NZ,2021-12-25 06:19:12,-46.1333,167.6833,60.82,59,43,3.47
548,Codrington,AU,2021-12-25 06:19:12,-38.2667,141.9667,62.55,56,74,14.65
549,Lashio,MM,2021-12-25 06:19:12,22.9333,97.75,71.67,43,0,2.42
550,Portland,US,2021-12-25 06:18:37,45.5234,-122.6762,39.51,93,75,4.0
551,Ugoofaaru,MV,2021-12-25 06:19:13,5.6667,73.0,80.62,67,73,11.83
552,Oranjestad,AW,2021-12-25 06:16:33,12.524,-70.027,79.92,85,42,4.0
553,Evensk,RU,2021-12-25 06:19:13,61.95,159.2333,-9.08,91,100,8.79
554,Ust-Ishim,RU,2021-12-25 06:10:40,57.6935,71.1665,-5.39,90,16,7.58
555,Veraval,IN,2021-12-25 06:19:14,20.9,70.3667,76.48,62,0,5.44
556,Bathsheba,BB,2021-12-25 06:12:02,13.2167,-59.5167,77.61,73,40,16.11
557,Lerwick,GB,2021-12-25 06:20:14,60.1545,-1.1494,33.8,56,90,5.5
558,Zaraza,VE,2021-12-25 06:20:15,9.3503,-65.3245,73.27,96,71,4.29
559,Srikakulam,IN,2021-12-25 06:20:15,18.3,83.9,79.36,58,1,1.43
560,Adrar,MR,2021-12-25 06:20:15,20.5022,-10.0711,59.83,34,0,7.94
561,Bambanglipuro,ID,2021-12-25 06:20:15,-7.95,110.2833,85.3,69,50,9.64
562,La Orilla,MX,2021-12-25 06:20:16,17.9833,-102.2333,72.27,88,1,4.16
563,Camana,PE,2021-12-25 06:20:16,-16.6228,-72.7111,68.67,92,99,1.59
564,Camacupa,AO,2021-12-25 06:20:16,-12.0167,17.4833,61.63,95,100,3.11
565,Grindavik,IS,2021-12-25 06:10:50,63.8424,-22.4338,34.27,80,75,10.36
566,Gravelbourg,CA,2021-12-25 06:20:17,49.8834,-106.5512,-3.73,96,41,5.5
567,Sawakin,SD,2021-12-25 06:20:17,19.1059,37.3321,73.45,63,96,16.49
568,Sarti,GR,2021-12-25 06:20:18,40.1,23.9833,48.67,71,3,4.61
569,Maholi,IN,2021-12-25 06:20:18,27.6667,80.4667,68.99,42,1,2.95
570,Chimbote,PE,2021-12-25 06:20:18,-9.0853,-78.5783,67.42,85,63,6.44
571,Pangody,RU,2021-12-25 06:10:47,65.85,74.4859,3.87,91,100,21.43
572,Mehamn,NO,2021-12-25 06:11:58,71.0357,27.8492,28.22,67,100,18.61
573,Bac Lieu,VN,2021-12-25 06:20:19,9.285,105.7244,84.06,64,30,18.54
574,Kaeo,NZ,2021-12-25 06:20:19,-35.1,173.7833,74.32,68,81,2.71
575,Doha,QA,2021-12-25 06:15:58,25.2867,51.5333,73.38,58,0,9.22
576,Pagsangahan,PH,2021-12-25 06:20:20,13.2158,122.5431,83.28,70,23,15.68
577,Ulladulla,AU,2021-12-25 06:20:20,-35.35,150.4667,86.77,66,90,11.18
578,Taquaritinga Do Norte,BR,2021-12-25 06:20:20,-7.9031,-36.0442,69.03,86,90,4.7
579,Turtas,RU,2021-12-25 06:20:21,58.9417,69.1325,-0.8,92,100,9.84
580,Kalemie,CD,2021-12-25 06:20:21,-5.9475,29.1947,71.82,90,100,0.94
581,Novobessergenevka,RU,2021-12-25 06:20:21,47.1847,38.8462,40.3,95,100,25.97
582,Klaksvik,FO,2021-12-25 06:12:03,62.2266,-6.589,36.52,56,98,12.73
583,Juneau,US,2021-12-25 06:20:22,58.3019,-134.4197,21.25,66,1,13.8
